rebalance_date,ticker,weight,estimation_start,estimation_end,solver_success,solver_message,asset_class,fund_id,fund_name,family,method
2022-09-01,MMM,0.007860083565793576,2021-09-01,2022-08-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-10-03,MMM,0.029150452975155717,2021-10-01,2022-09-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-11-01,MMM,0.002960716841842772,2021-11-01,2022-10-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-12-01,MMM,0.00629721159159145,2021-12-01,2022-11-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-05-01,MMM,0.00597761202304947,2022-04-28,2023-04-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-01-04,MRK,0.10981062505790301,2020-01-03,2020-12-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-02-01,MRK,0.10947212353623062,2020-01-31,2021-01-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-03-01,MRK,0.09642789929920569,2020-02-28,2021-02-26,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-04-01,MRK,0.06185397521486432,2020-04-01,2021-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-05-03,MRK,0.10508519790594846,2020-05-01,2021-04-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-06-01,MRK,0.11317284696192118,2020-06-01,2021-05-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-07-01,MRK,0.12,2020-07-01,2021-06-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-08-02,MRK,0.11999999999999997,2020-07-31,2021-07-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-09-01,MRK,0.1184186271894593,2020-09-01,2021-08-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-10-01,MRK,0.12,2020-10-01,2021-09-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-11-01,MRK,0.06913347507652334,2020-10-30,2021-10-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-12-01,MRK,0.034845828865227094,2020-12-01,2021-11-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-01-03,MRK,0.04845594642757756,2021-01-04,2021-12-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-02-01,MRK,0.061282054005794194,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-03-01,MRK,0.0485556802956641,2021-03-02,2022-02-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-04-01,MRK,0.05156669806946999,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-05-02,MRK,0.054839651275327306,2021-05-03,2022-04-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-06-01,MRK,0.07143885340629857,2021-06-02,2022-05-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-07-01,MRK,0.06381645726200538,2021-07-01,2022-06-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-08-01,MRK,0.06443254878166339,2021-07-30,2022-07-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-09-01,MRK,0.06622267931250703,2021-09-01,2022-08-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-10-03,MRK,0.07980596436485063,2021-10-01,2022-09-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-11-01,MRK,0.11999999999999998,2021-11-01,2022-10-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-12-01,MRK,0.11999999999999998,2021-12-01,2022-11-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-01-03,MRK,0.11999999999999997,2021-12-31,2022-12-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-02-01,MRK,0.11999999999999997,2022-01-31,2023-01-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-03-01,MRK,0.12,2022-02-28,2023-02-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-04-03,MRK,0.11999999999999995,2022-03-31,2023-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-05-01,MRK,0.11999999999999997,2022-04-28,2023-04-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-06-01,MRK,0.12,2022-05-31,2023-05-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-07-03,MRK,0.11999999999999998,2022-06-30,2023-06-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-08-01,MRK,0.12,2022-07-29,2023-07-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-09-01,MRK,0.11999999999999997,2022-08-31,2023-08-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-10-02,MRK,0.12,2022-09-29,2023-09-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-11-01,MRK,0.12,2022-10-31,2023-10-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-12-01,MRK,0.10637389834805543,2022-11-30,2023-11-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-02-01,MS,0.01899400664954934,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-03-01,MS,0.009463557040743848,2021-03-02,2022-02-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-09-01,MS,0.006457906522273845,2022-08-31,2023-08-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-11-01,MS,0.00010296888180643582,2022-10-31,2023-10-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-04-01,NEE,0.018173292981465278,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-01-04,NEM,0.11999999999999995,2020-01-03,2020-12-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-02-01,NEM,0.11999999999999988,2020-01-31,2021-01-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-03-01,NEM,0.11999999999999994,2020-02-28,2021-02-26,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-04-01,NEM,0.014065700966006744,2020-04-01,2021-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-05-03,NEM,0.008264636032520615,2020-05-01,2021-04-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-11-01,NEM,0.005078494461347284,2020-10-30,2021-10-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-12-01,NEM,0.015911710309831108,2020-12-01,2021-11-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-01-03,NEM,0.015552152649328075,2021-01-04,2021-12-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-02-01,NEM,0.014922690027267193,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-03-01,NEM,0.024224731486522964,2021-03-02,2022-02-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-04-01,NEM,0.035675061225860456,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-05-02,NEM,0.04615347527385381,2021-05-03,2022-04-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-06-01,NEM,0.06089837190928701,2021-06-02,2022-05-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-07-01,NEM,0.06116930894967985,2021-07-01,2022-06-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-08-01,NEM,0.058138235468734596,2021-07-30,2022-07-29,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-09-01,NEM,0.05725113920500212,2021-09-01,2022-08-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-10-03,NEM,0.0541316570009183,2021-10-01,2022-09-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-11-01,NEM,0.05364341993921894,2021-11-01,2022-10-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2022-12-01,NEM,0.02011613890187444,2021-12-01,2022-11-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-01-03,NEM,0.02107931091555462,2021-12-31,2022-12-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-02-01,NEM,0.014254728679406104,2022-01-31,2023-01-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-03-01,NEM,0.010721464681191967,2022-02-28,2023-02-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-04-03,NEM,0.012970274529925186,2022-03-31,2023-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-05-01,NEM,0.012553008935541638,2022-04-28,2023-04-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-06-01,NEM,0.002723926564899162,2022-05-31,2023-05-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2023-12-01,NEM,0.008683669744661011,2022-11-30,2023-11-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-01-04,NKE,0.007970657266659666,2020-01-03,2020-12-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-03-01,NKE,0.0015698019723495197,2020-02-28,2021-02-26,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-04-01,NKE,0.010005573432086043,2020-04-01,2021-03-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-05-03,NKE,0.03148574582894949,2020-05-01,2021-04-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-06-01,NKE,0.03036662618099429,2020-06-01,2021-05-28,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-07-01,NKE,0.03605829298865903,2020-07-01,2021-06-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-08-02,NKE,0.03508473749890566,2020-07-31,2021-07-30,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
2021-09-01,NKE,0.03050940277996314,2020-09-01,2021-08-31,True,Optimization terminated successfully,Equity,combined_min_variance,Combined Minimum Variance,Combined,Minimum Variance
